merchant_0,merchant_1,merchant_2,merchant_3,merchant_4,merchant_5,merchant_6,merchant_7,merchant_8,merchant_9,category_0,category_1,category_2,category_3,job_0,job_1,job_2,job_3,job_4,job_5,job_6,job_7,age,state_0,state_1,state_2,state_3,city_0,city_1,city_2,city_3,city_4,city_5,city_6,city_7,amount,is_fraud
0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,42,0,0,1,1,0,1,1,0,1,0,1,0,67.81,0
0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,67,0,1,1,1,0,1,0,0,1,1,0,1,63.54,0
0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,44,0,0,1,0,0,1,1,0,1,0,1,1,108.4,0
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,52,0,0,1,0,0,0,1,1,1,0,1,1,222.06,0
0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,51,0,0,1,0,0,1,1,0,0,1,0,1,1.83,0
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,83,1,0,0,1,0,0,1,1,0,1,1,1,116.62,0
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,32,0,0,1,0,0,1,1,0,1,1,0,0,114.65,0
0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,56,0,1,0,1,0,0,1,1,0,1,0,0,94.59,0
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,53,0,0,0,1,0,1,1,0,1,1,0,1,8.63,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,48,1,0,0,1,0,0,0,0,1,1,1,0,91.19,0
0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,81,0,1,1,1,0,1,1,0,1,1,1,0,1.11,0
0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,23,1,0,1,0,0,0,0,1,1,0,1,1,17.82,0
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,51,0,0,1,0,0,1,1,0,0,1,0,1,34.62,0
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,57,0,1,1,1,0,1,1,0,1,1,1,1,137.66,0
0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,36,1,1,0,0,0,1,1,1,0,0,0,0,36.49,0
0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,83,1,0,0,1,0,0,1,1,0,1,1,1,2.39,0
0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,49,0,1,1,0,0,0,1,1,0,0,1,0,155.38,0
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,35,0,1,0,1,0,0,0,1,0,0,1,0,3.23,0
0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,52,0,0,1,0,0,0,1,1,1,0,1,1,181.13,0
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,48,0,0,0,1,0,0,1,0,0,1,1,1,55.78,0
0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,59,0,1,1,1,0,0,0,0,1,0,1,0,3.67,0
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,32,0,0,1,0,0,1,1,0,1,1,0,0,29.82,0
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,48,0,1,0,0,0,0,0,0,0,1,0,1,198.27,0
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,42,1,0,1,0,0,0,0,1,1,0,1,1,60.0,0
0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,42.41,0
0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,67,0,1,1,1,0,1,0,0,1,1,0,1,141.53,0
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,52,0,0,1,0,0,0,1,1,1,0,1,1,58.76,0
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,50,0,0,1,0,0,1,1,0,1,0,0,1,12.1,0
0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,50,0,0,1,0,0,0,0,0,1,0,1,1,40.48,0
0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,62,0,1,0,1,0,1,1,1,0,0,0,1,1.17,0
0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,72,0,0,1,0,0,0,0,1,0,1,0,0,100.35,0
0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,57,0,0,1,0,0,1,0,1,1,1,1,1,5.92,0
0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,87,0,1,1,1,0,0,0,0,1,0,0,1,9.67,0
0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,49,0,1,1,0,0,0,1,1,0,0,1,0,23.25,0
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,57,0,1,1,1,0,1,1,0,1,1,1,1,80.22,0
0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,50,0,0,0,1,0,1,0,0,0,1,0,0,174.26,0
0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,35,0,1,0,0,0,1,1,1,0,0,1,0,1.41,0
0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,57,0,0,1,0,0,1,1,1,0,0,1,1,95.37,0
0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,66,1,0,0,1,0,1,0,1,1,1,0,0,4.96,0
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,24,0,1,1,0,0,1,0,1,0,1,1,0,63.07,0
0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,45,0,1,0,1,0,1,1,1,0,1,0,0,89.3,0
0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,35,0,0,1,1,0,1,1,1,0,1,0,1,136.84,0
0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,64,0,0,1,0,0,0,1,0,0,0,0,1,116.38,0
0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,67,0,1,1,0,0,0,1,1,0,0,1,1,108.6,0
0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,84,1,0,0,0,0,0,0,0,1,1,0,0,12.73,0
0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,45,0,1,1,0,0,0,0,0,0,1,1,1,22.62,0
0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,42,0,0,1,1,0,0,1,1,1,0,0,1,25.11,0
0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,44,1,1,0,0,0,1,1,0,0,0,1,1,82.75,0
0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,95,1,0,0,1,0,1,0,0,1,0,0,1,59.78,0
0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,42,1,0,1,0,0,0,0,1,1,0,1,1,238.07,0
0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,49,1,0,0,1,0,1,0,1,1,1,1,0,127.7,0
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,31,0,1,0,0,0,0,1,0,1,1,1,1,5.56,0
0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,38,0,0,0,1,0,1,1,1,0,1,1,0,4.33,0
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,42,1,0,1,0,0,0,0,1,1,0,1,1,52.17,0
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,49,1,0,0,1,0,1,0,1,1,1,1,0,80.25,0
0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,35,0,1,0,1,0,0,0,1,0,0,1,0,359.67,0
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,47,0,1,1,1,0,1,0,1,1,0,0,0,72.12,0
0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,73,0,0,0,1,0,1,1,1,0,1,1,1,116.2,0
0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,48,1,0,0,1,0,0,0,0,1,1,1,0,99.15,0
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,67,0,1,1,0,0,0,1,1,0,0,1,1,5.3,0
0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,47,0,0,1,1,0,0,1,0,1,0,0,1,82.55,0
0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,56,0,0,1,1,0,1,0,1,0,0,1,1,85.78,0
0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,41,1,0,0,1,0,1,1,0,0,1,1,1,47.32,0
0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,63,0,0,1,0,0,0,1,0,0,0,0,1,60.86,0
0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,43,0,0,0,1,0,0,0,1,1,0,0,0,46.58,0
0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,64,0,0,1,0,0,0,1,0,1,1,0,0,89.91,0
0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,49,1,0,0,1,0,1,0,1,1,1,1,0,11.85,0
0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,28,0,0,1,0,0,0,1,1,0,0,0,1,79.18,0
0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,64,0,0,1,0,0,0,1,0,1,1,0,0,192.55,0
0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,219.34,0
0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,36,0,1,1,1,0,0,1,0,1,1,1,0,70.93,0
0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,56,0,1,0,1,0,0,1,1,0,1,0,0,163.92,0
0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,62,0,0,1,0,0,1,0,0,0,0,0,1,7.94,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,45,0,1,1,0,0,0,0,0,0,1,1,1,7.48,0
0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,35,0,0,0,1,0,0,0,0,0,0,1,0,3.25,0
0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,35,0,0,1,1,0,1,1,1,0,1,0,1,25.11,0
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,35,0,1,0,1,0,0,0,1,0,0,1,0,86.2,0
0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,75.35,0
0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,50,1,0,0,1,0,1,1,1,1,0,0,0,380.25,0
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,36,0,1,0,0,0,1,1,1,1,0,0,1,8.32,0
0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,80,0,1,1,0,0,1,1,1,1,0,1,0,60.09,0
0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,57,1,0,1,1,0,0,1,1,1,1,1,0,14.2,0
0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,56,0,1,0,1,0,0,1,1,0,1,0,0,59.93,0
0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,65,0,0,1,0,0,1,1,1,1,0,1,1,4.05,0
0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,45,0,1,1,0,0,0,0,0,0,1,1,1,77.31,0
0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,73,1,0,0,1,0,0,0,1,0,0,0,1,140.03,0
0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,71,0,1,0,1,0,1,0,0,1,1,1,0,13.42,0
0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,35,0,1,0,1,0,0,1,0,0,1,0,0,3.17,0
0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,53,0,0,0,1,0,1,1,0,0,1,0,0,53.54,0
0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,88,1,0,0,1,0,0,1,1,1,0,0,0,9.0,0
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,35,0,1,0,1,0,0,1,0,0,1,0,0,67.96,0
0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,48,1,0,0,1,0,0,0,0,1,1,1,0,71.94,0
0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,70,0,0,0,1,0,0,0,0,0,0,0,1,54.62,0
0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,62,0,0,1,0,0,1,0,0,0,0,0,1,3.59,0
0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,62,0,1,1,1,0,0,1,1,0,0,0,0,9.56,0
0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,35,0,0,0,1,0,0,0,0,0,0,1,0,91.08,0
0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,63,0,0,0,1,0,0,0,1,1,1,1,0,12.22,0
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,49,0,0,0,1,0,1,0,0,1,1,1,1,7.31,0
0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,28,0,0,1,0,0,0,1,1,0,0,0,1,68.3,0
0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,56,1,0,0,1,0,1,1,1,1,1,0,0,67.33,0
0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,57,0,1,1,1,0,1,1,0,1,1,1,1,3.91,0
0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,48,0,0,0,1,0,0,1,0,0,1,1,1,78.5,0
0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,50,1,0,0,1,0,1,1,1,1,0,0,0,9.25,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,22,0,0,0,1,0,0,1,1,1,1,1,1,9.13,0
0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,44,0,0,0,1,0,0,1,0,1,0,0,0,12.67,0
0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,65,0,0,1,0,0,1,1,1,1,0,1,1,1.01,0
0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,52,1,0,1,1,0,0,1,1,0,1,1,0,4.18,0
0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,73,1,0,0,1,0,0,0,1,0,0,0,1,34.53,0
0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,56,0,0,1,0,0,0,1,0,1,1,0,1,7.5,0
0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,60,1,1,0,0,0,1,1,0,0,0,0,1,49.45,0
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,35,0,1,0,1,0,0,0,1,0,0,1,0,91.25,0
0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,61,0,0,0,1,0,1,1,1,1,1,0,1,56.05,0
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,34,0,0,0,1,0,0,0,1,0,0,1,1,5.54,0
0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,73,0,0,0,1,0,1,1,1,1,1,1,0,73.99,0
0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,25,0,0,0,1,0,1,1,1,1,1,1,1,4.64,0
0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,56,1,0,0,1,0,1,1,1,1,1,0,0,41.11,0
0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,80,0,1,1,0,0,1,1,1,1,0,1,0,2.29,0
0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,67,0,1,1,0,0,0,1,1,0,0,1,1,66.52,0
0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,23,1,0,1,0,0,0,0,1,1,0,1,1,107.74,0
0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,69,0,1,1,1,1,0,0,0,0,0,0,0,27.29,0
0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,66,1,0,0,1,0,1,0,1,1,1,0,0,1309.7,0
0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,38,0,0,0,1,0,0,1,0,1,0,1,1,2.05,0
0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,87,0,1,1,1,0,0,0,0,1,0,0,1,3.11,0
0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,56,0,0,1,1,0,1,0,1,0,0,1,1,33.09,0
0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,41,1,0,0,1,0,1,1,0,0,1,1,1,6.31,0
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,44,0,0,0,1,0,0,1,0,1,0,0,0,7.17,0
0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,67,0,1,1,1,0,1,0,0,1,1,0,1,61.45,0
0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,56,0,0,1,1,0,1,0,1,0,0,1,1,2.36,0
0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,67,0,1,1,0,0,0,1,1,0,0,1,1,28.98,0
0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,45,0,1,1,0,0,0,0,0,0,1,1,1,9.58,0
0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,71,0,1,0,1,0,1,0,0,1,1,1,0,10.93,0
0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,28,0,0,1,0,0,0,1,1,0,0,0,1,73.36,0
0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,34,0,1,0,1,1,0,0,0,0,0,0,1,84.51,0
0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,69,0,0,1,0,0,0,0,0,0,0,1,1,160.01,0
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,32,1,1,0,1,0,1,0,0,0,0,1,1,81.97,0
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,43,1,0,0,1,0,0,0,1,0,1,1,0,9.2,0
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,61,1,1,0,0,0,1,0,0,1,0,0,0,82.72,0
0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,30,0,0,1,1,1,0,0,0,0,0,1,0,4.61,0
0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,51,0,0,1,0,0,1,0,1,1,1,0,1,25.74,0
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,22,0,0,0,1,0,0,1,1,1,1,1,1,6.55,0
0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,42,0,0,1,1,0,0,1,1,1,0,0,1,29.44,0
0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,23,0,1,0,1,0,0,0,1,0,0,0,0,55.1,0
0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,95,1,0,0,1,0,1,0,0,1,0,0,1,106.25,0
0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,59,0,1,0,1,1,0,0,0,0,0,1,1,22.02,0
0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,95,1,0,0,1,0,1,0,0,1,0,0,1,47.53,0
0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,41,1,0,0,1,0,1,1,0,0,1,1,1,20.47,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,88,1,0,1,0,0,1,0,0,0,0,0,0,1.16,0
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,56,0,0,1,0,0,0,1,0,1,1,0,1,13.89,0
0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,67,0,1,1,1,0,1,0,0,1,1,0,1,10.89,0
0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,41,1,0,0,1,0,1,1,0,0,1,1,1,2.13,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,26,0,0,1,0,0,0,0,1,1,1,0,0,92.93,0
0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,94,0,0,1,0,1,0,0,0,0,1,0,0,14.15,0
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,22,0,0,0,1,0,0,1,1,1,1,1,1,9.88,0
0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,88,1,0,1,0,0,1,0,0,0,0,0,0,5.86,0
0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,50,0,0,1,1,0,0,0,0,0,1,0,0,5.21,0
0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,56,0,1,0,1,0,0,1,1,0,1,0,0,59.37,0
0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,63,0,0,0,1,0,0,0,1,1,1,1,0,168.75,0
0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,43,1,0,0,1,0,0,0,1,0,1,1,0,56.36,0
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,42,1,0,1,0,0,0,0,1,1,0,1,1,6.92,0
0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,39,0,0,1,1,0,0,1,0,0,0,1,1,47.82,0
0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,35,0,0,1,1,0,1,1,1,0,1,0,1,48.36,0
0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,40,0,0,1,0,1,0,0,0,0,1,0,1,19.52,0
0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,22,0,0,0,1,0,0,1,1,1,1,1,1,48.43,0
0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,66,1,0,1,1,1,0,0,0,0,1,1,0,99.31,0
0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,44,0,0,1,0,0,1,1,0,1,0,1,1,27.34,0
0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,62,0,1,0,1,0,1,1,1,0,0,0,1,5.1,0
0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,68,0,0,1,0,0,0,0,1,1,1,0,0,55.79,0
0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,84,0,1,0,0,0,0,0,1,1,0,1,0,54.08,0
0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,52,0,0,1,0,0,0,1,1,1,0,1,1,206.57,0
0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,50,0,0,1,0,0,1,1,0,1,0,0,1,60.98,0
0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,34,0,0,0,1,0,0,0,1,0,0,1,1,22.65,0
0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,42,1,0,1,0,0,0,0,1,1,0,1,1,76.92,0
0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,66,1,0,1,0,0,0,0,1,1,1,1,1,30.12,0
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,23,1,0,1,0,0,0,0,1,1,0,1,1,16.93,0
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,42,0,0,1,1,0,1,1,0,1,0,1,0,35.16,0
0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,24,0,1,1,0,0,1,0,1,0,1,1,0,26.03,0
0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,47,0,0,1,1,0,0,1,0,1,0,0,1,78.55,0
0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,67,0,1,0,0,0,1,0,1,0,1,0,0,91.74,0
0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,51,0,0,1,0,0,1,1,0,0,1,0,1,25.12,0
0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,81,0,0,1,1,1,0,0,0,0,1,1,1,48.5,0
0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,51,0,0,1,0,0,1,0,1,1,1,0,1,173.06,0
0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,30,0,0,0,1,0,0,1,1,0,1,0,1,49.18,0
